Date,Time,Ch1:Deg F
09/16/2018,07:52:49,74.244
09/16/2018,07:52:59,74.325
09/16/2018,07:53:09,74.244
09/16/2018,07:53:19,74.204
09/16/2018,07:53:29,74.163
09/16/2018,07:53:39,74.204
09/16/2018,07:53:49,74.244
09/16/2018,07:53:59,74.244
09/16/2018,07:54:09,74.325
09/16/2018,07:54:19,74.244
09/16/2018,07:54:29,74.366
09/16/2018,07:54:39,74.244
09/16/2018,07:54:49,74.325
09/16/2018,07:54:59,74.244
09/16/2018,07:55:09,74.244
09/16/2018,07:55:19,74.204
09/16/2018,07:55:29,74.244
09/16/2018,07:55:39,74.204
09/16/2018,07:55:49,74.163
09/16/2018,07:55:59,74.244
09/16/2018,07:56:09,74.244
09/16/2018,07:56:19,74.325
09/16/2018,07:56:29,74.325
09/16/2018,07:56:39,74.325
09/16/2018,07:56:49,74.325
09/16/2018,07:56:59,74.285
09/16/2018,07:57:09,74.406
09/16/2018,07:57:19,74.325
09/16/2018,07:57:29,74.325
09/16/2018,07:57:39,74.366
09/16/2018,07:57:49,74.204
09/16/2018,07:57:59,74.204
09/16/2018,07:58:09,74.244
09/16/2018,07:58:19,74.204
09/16/2018,07:58:29,74.366
09/16/2018,07:58:39,74.244
09/16/2018,07:58:49,74.406
09/16/2018,07:58:59,74.244
09/16/2018,07:59:09,74.163
09/16/2018,07:59:19,74.204
09/16/2018,07:59:29,74.325
09/16/2018,07:59:39,74.366
09/16/2018,07:59:49,74.204
09/16/2018,07:59:59,74.204
09/16/2018,08:00:09,74.122
09/16/2018,08:00:19,74.244
09/16/2018,08:00:29,74.204
09/16/2018,08:00:39,74.244
09/16/2018,08:00:49,74.122
09/16/2018,08:00:59,74.122
09/16/2018,08:01:09,74.122
09/16/2018,08:01:19,74.081
09/16/2018,08:01:29,74.204
09/16/2018,08:01:39,74.204
09/16/2018,08:01:49,74.163
09/16/2018,08:01:59,74.244
09/16/2018,08:02:09,74.244
09/16/2018,08:02:19,74.285
09/16/2018,08:02:29,74.325
09/16/2018,08:02:39,74.244
09/16/2018,08:02:49,74.122
09/16/2018,08:02:59,74.244
09/16/2018,08:03:09,74.366
09/16/2018,08:03:19,74.204
09/16/2018,08:03:29,74.325
09/16/2018,08:03:39,74.366
09/16/2018,08:03:49,74.244
09/16/2018,08:03:59,74.244
09/16/2018,08:04:09,74.366
09/16/2018,08:04:19,74.244
09/16/2018,08:04:29,74.163
09/16/2018,08:04:39,74.204
09/16/2018,08:04:49,74.204
09/16/2018,08:04:59,74.204
09/16/2018,08:05:09,74.204
09/16/2018,08:05:19,74.285
09/16/2018,08:05:29,74.285
09/16/2018,08:05:39,74.325
09/16/2018,08:05:49,74.366
09/16/2018,08:05:59,74.285
09/16/2018,08:06:09,74.366
09/16/2018,08:06:19,74.244
09/16/2018,08:06:29,74.244
09/16/2018,08:06:39,74.366
09/16/2018,08:06:49,74.244
09/16/2018,08:06:59,74.244
09/16/2018,08:07:09,74.244
09/16/2018,08:07:19,74.285
09/16/2018,08:07:29,74.325
09/16/2018,08:07:39,74.325
09/16/2018,08:07:49,74.366
09/16/2018,08:07:59,74.244
09/16/2018,08:08:09,74.244
09/16/2018,08:08:19,74.366
09/16/2018,08:08:29,74.406
09/16/2018,08:08:39,74.285
09/16/2018,08:08:49,74.325
09/16/2018,08:08:59,74.406
09/16/2018,08:09:09,74.366
09/16/2018,08:09:19,74.447
09/16/2018,08:09:29,74.285
09/16/2018,08:09:39,74.325
09/16/2018,08:09:49,74.447
09/16/2018,08:09:59,74.325
09/16/2018,08:10:09,74.325
09/16/2018,08:10:19,74.325
09/16/2018,08:10:29,74.244
09/16/2018,08:10:39,74.244
09/16/2018,08:10:49,74.285
09/16/2018,08:10:59,74.244
09/16/2018,08:11:09,74.244
09/16/2018,08:11:19,74.406
09/16/2018,08:11:29,74.366
09/16/2018,08:11:39,74.244
09/16/2018,08:11:49,74.244
09/16/2018,08:11:59,74.406
09/16/2018,08:12:09,74.406
09/16/2018,08:12:19,74.325
09/16/2018,08:12:29,74.325
09/16/2018,08:12:39,74.406
09/16/2018,08:12:49,74.244
09/16/2018,08:12:59,74.406
09/16/2018,08:13:09,74.325
09/16/2018,08:13:19,74.325
09/16/2018,08:13:29,74.244
09/16/2018,08:13:39,74.366
09/16/2018,08:13:49,74.285
09/16/2018,08:13:59,74.244
09/16/2018,08:14:09,74.406
09/16/2018,08:14:19,74.406
09/16/2018,08:14:29,74.325
09/16/2018,08:14:39,74.285
09/16/2018,08:14:49,74.325
09/16/2018,08:14:59,74.487
09/16/2018,08:15:09,74.487
09/16/2018,08:15:19,74.406
09/16/2018,08:15:29,74.447
09/16/2018,08:15:39,74.406
09/16/2018,08:15:49,74.366
09/16/2018,08:15:59,74.325
09/16/2018,08:16:09,74.325
09/16/2018,08:16:19,74.447
09/16/2018,08:16:29,74.366
09/16/2018,08:16:39,74.406
09/16/2018,08:16:49,74.325
09/16/2018,08:16:59,74.406
09/16/2018,08:17:09,74.285
09/16/2018,08:17:19,74.366
09/16/2018,08:17:29,74.406
09/16/2018,08:17:39,74.366
09/16/2018,08:17:49,74.325
09/16/2018,08:17:59,74.244
09/16/2018,08:18:09,74.244
09/16/2018,08:18:19,74.122
09/16/2018,08:18:29,74.244
09/16/2018,08:18:39,74.244
09/16/2018,08:18:49,74.244
09/16/2018,08:18:59,74.325
09/16/2018,08:19:09,74.204
09/16/2018,08:19:19,74.163
09/16/2018,08:19:29,74.204
09/16/2018,08:19:39,74.163
09/16/2018,08:19:49,74.122
09/16/2018,08:19:59,74.122
09/16/2018,08:20:09,74.163
09/16/2018,08:20:19,74.244
09/16/2018,08:20:29,74.204
09/16/2018,08:20:39,74.244
09/16/2018,08:20:49,74.244
09/16/2018,08:20:59,74.204
09/16/2018,08:21:09,74.204
09/16/2018,08:21:19,74.163
09/16/2018,08:21:29,74.204
09/16/2018,08:21:39,74.081
09/16/2018,08:21:49,74.041
09/16/2018,08:21:59,74.204
09/16/2018,08:22:09,74.163
09/16/2018,08:22:19,74.204
09/16/2018,08:22:29,74.244
09/16/2018,08:22:39,74.244
09/16/2018,08:22:49,74.204
09/16/2018,08:22:59,74.244
09/16/2018,08:23:09,74.204
09/16/2018,08:23:19,74.244
09/16/2018,08:23:29,74.122
09/16/2018,08:23:39,74.244
09/16/2018,08:23:49,74.163
09/16/2018,08:23:59,74.163
09/16/2018,08:24:09,74.081
09/16/2018,08:24:19,74.122
09/16/2018,08:24:29,74.081
09/16/2018,08:24:39,74.081
09/16/2018,08:24:49,74.244
09/16/2018,08:24:59,74.122
09/16/2018,08:25:09,74.122
09/16/2018,08:25:19,74.122
09/16/2018,08:25:29,74.081
09/16/2018,08:25:39,74.122
09/16/2018,08:25:49,74.163
09/16/2018,08:25:59,74.204
09/16/2018,08:26:09,74.204
09/16/2018,08:26:19,74.122
09/16/2018,08:26:29,74.244
09/16/2018,08:26:39,74.244
09/16/2018,08:26:49,74.285
09/16/2018,08:26:59,74.244
09/16/2018,08:27:09,74.244
09/16/2018,08:27:19,74.163
09/16/2018,08:27:29,74.285
09/16/2018,08:27:39,74.122
09/16/2018,08:27:49,74.204
09/16/2018,08:27:59,74.163
09/16/2018,08:28:09,74.204
09/16/2018,08:28:19,74.204
09/16/2018,08:28:29,74.204
09/16/2018,08:28:39,74.163
09/16/2018,08:28:49,74.204
09/16/2018,08:28:59,74.204
09/16/2018,08:29:09,74.122
09/16/2018,08:29:19,74.122
09/16/2018,08:29:29,74.204
09/16/2018,08:29:39,74.244
09/16/2018,08:29:49,74.244
09/16/2018,08:29:59,74.204
09/16/2018,08:30:09,74.366
09/16/2018,08:30:19,74.325
09/16/2018,08:30:29,74.406
09/16/2018,08:30:39,74.366
09/16/2018,08:30:49,74.366
09/16/2018,08:30:59,74.285
09/16/2018,08:31:09,74.447
09/16/2018,08:31:19,74.244
09/16/2018,08:31:29,74.244
09/16/2018,08:31:39,74.244
09/16/2018,08:31:49,74.163
09/16/2018,08:31:59,74.204
09/16/2018,08:32:09,74.285
09/16/2018,08:32:19,74.325
09/16/2018,08:32:29,74.204
09/16/2018,08:32:39,74.244
09/16/2018,08:32:49,74.122
09/16/2018,08:32:59,74.163
09/16/2018,08:33:09,74.244
09/16/2018,08:33:19,74.204
09/16/2018,08:33:29,74.204
09/16/2018,08:33:39,74.081
09/16/2018,08:33:49,74.163
09/16/2018,08:33:59,74.163
09/16/2018,08:34:09,74.244
09/16/2018,08:34:19,74.244
09/16/2018,08:34:29,74.244
09/16/2018,08:34:39,74.244
09/16/2018,08:34:49,74.244
09/16/2018,08:34:59,74.325
09/16/2018,08:35:09,74.244
09/16/2018,08:35:19,74.244
09/16/2018,08:35:29,74.244
09/16/2018,08:35:39,74.325
09/16/2018,08:35:49,74.244
09/16/2018,08:35:59,74.244
09/16/2018,08:36:09,74.366
09/16/2018,08:36:19,74.244
09/16/2018,08:36:29,74.204
09/16/2018,08:36:39,74.325
09/16/2018,08:36:49,74.244
09/16/2018,08:36:59,74.204
09/16/2018,08:37:09,74.204
09/16/2018,08:37:19,74.244
09/16/2018,08:37:29,74.122
09/16/2018,08:37:39,74.244
09/16/2018,08:37:49,74.163
09/16/2018,08:37:59,74.163
09/16/2018,08:38:09,74.163
09/16/2018,08:38:19,74.122
09/16/2018,08:38:29,74.081
09/16/2018,08:38:39,74.122
09/16/2018,08:38:49,74.122
09/16/2018,08:38:59,74.204
09/16/2018,08:39:09,74.122
09/16/2018,08:39:19,74.163
09/16/2018,08:39:29,74.081
09/16/2018,08:39:39,74.163
09/16/2018,08:39:49,74.163
09/16/2018,08:39:59,74.163
09/16/2018,08:40:09,74.081
09/16/2018,08:40:19,74.122
09/16/2018,08:40:29,74.163
09/16/2018,08:40:39,74.122
09/16/2018,08:40:49,74.204
09/16/2018,08:40:59,74.244
09/16/2018,08:41:09,74.244
09/16/2018,08:41:19,74.204
09/16/2018,08:41:29,74.204
09/16/2018,08:41:39,74.244
09/16/2018,08:41:49,74.163
09/16/2018,08:41:59,74.244
09/16/2018,08:42:09,74.204
09/16/2018,08:42:19,74.204
09/16/2018,08:42:29,74.163
09/16/2018,08:42:39,74.163
09/16/2018,08:42:49,74.081
09/16/2018,08:42:59,74.163
09/16/2018,08:43:09,74.204
09/16/2018,08:43:19,74.122
09/16/2018,08:43:29,74.122
09/16/2018,08:43:39,74.204
09/16/2018,08:43:49,74.041
09/16/2018,08:43:59,74.122
09/16/2018,08:44:09,74.163
09/16/2018,08:44:19,74.244
09/16/2018,08:44:29,74.122
09/16/2018,08:44:39,74.204
09/16/2018,08:44:49,74.204
09/16/2018,08:44:59,74.163
09/16/2018,08:45:09,74.204
09/16/2018,08:45:19,74.244
09/16/2018,08:45:29,74.244
09/16/2018,08:45:39,74.204
09/16/2018,08:45:49,74.122
09/16/2018,08:45:59,74.204
09/16/2018,08:46:09,74.163
09/16/2018,08:46:19,74.204
09/16/2018,08:46:29,74.204
09/16/2018,08:46:39,74.163
09/16/2018,08:46:49,74.122
09/16/2018,08:46:59,74.163
09/16/2018,08:47:09,74.163
09/16/2018,08:47:19,74.163
09/16/2018,08:47:29,74.081
09/16/2018,08:47:39,74.081
09/16/2018,08:47:49,74.163
09/16/2018,08:47:59,74.122
09/16/2018,08:48:09,74.081
09/16/2018,08:48:19,74.081
09/16/2018,08:48:29,74.122
09/16/2018,08:48:39,74.163
09/16/2018,08:48:49,74.163
09/16/2018,08:48:59,74.122
09/16/2018,08:49:09,74.122
09/16/2018,08:49:19,74.163
09/16/2018,08:49:29,74.204
09/16/2018,08:49:39,74.204
09/16/2018,08:49:49,74.163
09/16/2018,08:49:59,74.122
09/16/2018,08:50:09,74.122
09/16/2018,08:50:19,74.081
09/16/2018,08:50:29,74.122
09/16/2018,08:50:39,74.081
09/16/2018,08:50:49,74.163
09/16/2018,08:50:59,74.122
09/16/2018,08:51:09,74.204
09/16/2018,08:51:19,74.244
09/16/2018,08:51:29,74.204
09/16/2018,08:51:39,74.325
09/16/2018,08:51:49,74.285
09/16/2018,08:51:59,74.285
09/16/2018,08:52:09,74.285
09/16/2018,08:52:19,74.366
09/16/2018,08:52:29,74.325
09/16/2018,08:52:39,74.244
09/16/2018,08:52:49,74.244
09/16/2018,08:52:59,74.244
09/16/2018,08:53:09,74.163
09/16/2018,08:53:19,74.244
09/16/2018,08:53:29,74.244
09/16/2018,08:53:39,74.325
09/16/2018,08:53:49,74.244
09/16/2018,08:53:59,74.204
09/16/2018,08:54:09,74.204
09/16/2018,08:54:19,74.244
09/16/2018,08:54:29,74.163
09/16/2018,08:54:39,74.163
09/16/2018,08:54:49,74.204
09/16/2018,08:54:59,74.204
09/16/2018,08:55:09,74.204
09/16/2018,08:55:19,74.122
09/16/2018,08:55:29,74.163
09/16/2018,08:55:39,74.204
09/16/2018,08:55:49,74.204
09/16/2018,08:55:59,74.163
09/16/2018,08:56:09,74.122
09/16/2018,08:56:19,74.163
09/16/2018,08:56:29,74.122
09/16/2018,08:56:39,74.081
09/16/2018,08:56:49,74.041
09/16/2018,08:56:59,74.204
09/16/2018,08:57:09,74.204
09/16/2018,08:57:19,74.163
09/16/2018,08:57:29,74.244
09/16/2018,08:57:39,74.325
09/16/2018,08:57:49,74.244
09/16/2018,08:57:59,74.325
09/16/2018,08:58:09,74.285
09/16/2018,08:58:19,74.325
09/16/2018,08:58:29,74.244
09/16/2018,08:58:39,74.122
09/16/2018,08:58:49,74.081
09/16/2018,08:58:59,74.163
09/16/2018,08:59:09,74.122
09/16/2018,08:59:19,74.122
09/16/2018,08:59:29,74.163
09/16/2018,08:59:39,74.204
09/16/2018,08:59:49,74.163
09/16/2018,08:59:59,74.163
09/16/2018,09:00:09,74.244
09/16/2018,09:00:19,74.122
09/16/2018,09:00:29,74.081
09/16/2018,09:00:39,74.204
09/16/2018,09:00:49,74.204
09/16/2018,09:00:59,74.163
09/16/2018,09:01:09,74.204
09/16/2018,09:01:19,74.204
09/16/2018,09:01:29,74.244
09/16/2018,09:01:39,74.204
09/16/2018,09:01:49,74.122
09/16/2018,09:01:59,74.244
09/16/2018,09:02:09,74.244
09/16/2018,09:02:19,74.204
09/16/2018,09:02:29,74.204
09/16/2018,09:02:39,74.244
09/16/2018,09:02:49,74.081
09/16/2018,09:02:59,74.081
09/16/2018,09:03:09,74.163
09/16/2018,09:03:19,74.163
09/16/2018,09:03:29,74.285
09/16/2018,09:03:39,74.122
09/16/2018,09:03:49,74.244
09/16/2018,09:03:59,74.122
09/16/2018,09:04:09,74.204
09/16/2018,09:04:19,74.163
09/16/2018,09:04:29,74.244
09/16/2018,09:04:39,74.244
09/16/2018,09:04:49,74.204
09/16/2018,09:04:59,74.244
09/16/2018,09:05:09,74.244
09/16/2018,09:05:19,74.204
09/16/2018,09:05:29,74.244
09/16/2018,09:05:39,74.204
09/16/2018,09:05:49,74.204
09/16/2018,09:05:59,74.244
09/16/2018,09:06:09,74.204
09/16/2018,09:06:19,74.204
09/16/2018,09:06:29,74.163
09/16/2018,09:06:39,74.163
09/16/2018,09:06:49,74.163
09/16/2018,09:06:59,74.244
09/16/2018,09:07:09,74.244
09/16/2018,09:07:19,74.325
09/16/2018,09:07:29,74.244
09/16/2018,09:07:39,74.244
09/16/2018,09:07:49,74.244
09/16/2018,09:07:59,74.244
09/16/2018,09:08:09,74.122
09/16/2018,09:08:19,74.244
09/16/2018,09:08:29,74.244
09/16/2018,09:08:39,74.285
09/16/2018,09:08:49,74.244
09/16/2018,09:08:59,74.204
09/16/2018,09:09:09,74.204
09/16/2018,09:09:19,74.204
09/16/2018,09:09:29,74.163
09/16/2018,09:09:39,74.204
09/16/2018,09:09:49,74.163
09/16/2018,09:09:59,74.122
09/16/2018,09:10:09,74.204
09/16/2018,09:10:19,74.244
09/16/2018,09:10:29,74.204
09/16/2018,09:10:39,74.122
09/16/2018,09:10:49,74.244
09/16/2018,09:10:59,74.244
09/16/2018,09:11:09,74.163
09/16/2018,09:11:19,74.163
09/16/2018,09:11:29,74.244
09/16/2018,09:11:39,74.244
09/16/2018,09:11:49,74.244
09/16/2018,09:11:59,74.244
09/16/2018,09:12:09,74.204
09/16/2018,09:12:19,74.244
09/16/2018,09:12:29,74.244
09/16/2018,09:12:39,74.244
09/16/2018,09:12:49,74.244
09/16/2018,09:12:59,74.285
09/16/2018,09:13:09,74.204
09/16/2018,09:13:19,74.244
09/16/2018,09:13:29,74.244
09/16/2018,09:13:39,74.244
09/16/2018,09:13:49,74.163
09/16/2018,09:13:59,74.244
09/16/2018,09:14:09,74.244
09/16/2018,09:14:19,74.163
09/16/2018,09:14:29,74.204
09/16/2018,09:14:39,74.285
09/16/2018,09:14:49,74.244
09/16/2018,09:14:59,74.244
09/16/2018,09:15:09,74.204
09/16/2018,09:15:19,74.204
09/16/2018,09:15:29,74.204
09/16/2018,09:15:39,74.244
09/16/2018,09:15:49,74.163
09/16/2018,09:15:59,74.204
09/16/2018,09:16:09,74.244
09/16/2018,09:16:19,74.204
09/16/2018,09:16:29,74.366
09/16/2018,09:16:39,74.204
09/16/2018,09:16:49,74.325
09/16/2018,09:16:59,74.204
09/16/2018,09:17:09,74.204
09/16/2018,09:17:19,74.244
09/16/2018,09:17:29,74.163
09/16/2018,09:17:39,74.204
09/16/2018,09:17:49,74.204
09/16/2018,09:17:59,74.204
09/16/2018,09:18:09,74.163
09/16/2018,09:18:19,74.163
09/16/2018,09:18:29,74.244
09/16/2018,09:18:39,74.325
09/16/2018,09:18:49,74.366
09/16/2018,09:18:59,74.325
09/16/2018,09:19:09,74.325
09/16/2018,09:19:19,74.244
09/16/2018,09:19:29,74.366
09/16/2018,09:19:39,74.325
09/16/2018,09:19:49,74.325
09/16/2018,09:19:59,74.244
09/16/2018,09:20:09,74.204
09/16/2018,09:20:19,74.325
09/16/2018,09:20:29,74.244
09/16/2018,09:20:39,74.325
09/16/2018,09:20:49,74.163
09/16/2018,09:20:59,74.244
09/16/2018,09:21:09,74.244
09/16/2018,09:21:19,74.325
09/16/2018,09:21:29,74.285
09/16/2018,09:21:39,74.285
09/16/2018,09:21:49,74.366
09/16/2018,09:21:59,74.325
09/16/2018,09:22:09,74.285
09/16/2018,09:22:19,74.285
09/16/2018,09:22:29,74.325
09/16/2018,09:22:39,74.244
09/16/2018,09:22:49,74.244
09/16/2018,09:22:59,74.366
09/16/2018,09:23:09,74.244
09/16/2018,09:23:19,74.366
09/16/2018,09:23:29,74.325
09/16/2018,09:23:39,74.325
09/16/2018,09:23:49,74.325
09/16/2018,09:23:59,74.325
09/16/2018,09:24:09,74.325
09/16/2018,09:24:19,74.366
09/16/2018,09:24:29,74.366
09/16/2018,09:24:39,74.325
09/16/2018,09:24:49,74.325
09/16/2018,09:24:59,74.325
09/16/2018,09:25:09,74.447
09/16/2018,09:25:19,74.325
09/16/2018,09:25:29,74.244
09/16/2018,09:25:39,74.366
09/16/2018,09:25:49,74.325
09/16/2018,09:25:59,74.406
09/16/2018,09:26:09,74.406
09/16/2018,09:26:19,74.406
09/16/2018,09:26:29,74.406
09/16/2018,09:26:39,74.406
09/16/2018,09:26:49,74.285
09/16/2018,09:26:59,74.406
09/16/2018,09:27:09,74.406
09/16/2018,09:27:19,74.325
09/16/2018,09:27:29,74.366
09/16/2018,09:27:39,74.366
09/16/2018,09:27:49,74.406
09/16/2018,09:27:59,74.447
09/16/2018,09:28:09,74.325
09/16/2018,09:28:19,74.285
09/16/2018,09:28:29,74.406
09/16/2018,09:28:39,74.366
09/16/2018,09:28:49,74.366
09/16/2018,09:28:59,74.406
09/16/2018,09:29:09,74.325
09/16/2018,09:29:19,74.406
09/16/2018,09:29:29,74.285
09/16/2018,09:29:39,74.366
09/16/2018,09:29:49,74.325
09/16/2018,09:29:59,74.406
09/16/2018,09:30:09,74.447
09/16/2018,09:30:19,74.366
09/16/2018,09:30:29,74.487
09/16/2018,09:30:39,74.325
09/16/2018,09:30:49,74.366
09/16/2018,09:30:59,74.406
09/16/2018,09:31:09,74.366
09/16/2018,09:31:19,74.366
09/16/2018,09:31:29,74.406
09/16/2018,09:31:39,74.366
09/16/2018,09:31:49,74.366
09/16/2018,09:31:59,74.325
09/16/2018,09:32:09,74.366
09/16/2018,09:32:19,74.406
09/16/2018,09:32:29,74.366
09/16/2018,09:32:39,74.366
09/16/2018,09:32:49,74.406
09/16/2018,09:32:59,74.285
09/16/2018,09:33:09,74.366
09/16/2018,09:33:19,74.406
09/16/2018,09:33:29,74.366
09/16/2018,09:33:39,74.406
09/16/2018,09:33:49,74.447
09/16/2018,09:33:59,74.325
09/16/2018,09:34:09,74.366
09/16/2018,09:34:19,74.406
09/16/2018,09:34:29,74.447
09/16/2018,09:34:39,74.447
09/16/2018,09:34:49,74.447
09/16/2018,09:34:59,74.487
09/16/2018,09:35:09,74.366
09/16/2018,09:35:19,74.366
09/16/2018,09:35:29,74.527
09/16/2018,09:35:39,74.406
09/16/2018,09:35:49,74.406
09/16/2018,09:35:59,74.447
09/16/2018,09:36:09,74.447
09/16/2018,09:36:19,74.447
09/16/2018,09:36:29,74.447
09/16/2018,09:36:39,74.447
09/16/2018,09:36:49,74.447
09/16/2018,09:36:59,74.406
09/16/2018,09:37:09,74.527
09/16/2018,09:37:19,74.406
09/16/2018,09:37:29,74.447
09/16/2018,09:37:39,74.366
09/16/2018,09:37:49,74.366
09/16/2018,09:37:59,74.487
09/16/2018,09:38:09,74.406
09/16/2018,09:38:19,74.406
09/16/2018,09:38:29,74.447
09/16/2018,09:38:39,74.406
09/16/2018,09:38:49,74.406
09/16/2018,09:38:59,74.487
09/16/2018,09:39:09,74.447
09/16/2018,09:39:19,74.366
09/16/2018,09:39:29,74.406
09/16/2018,09:39:39,74.366
09/16/2018,09:39:49,74.406
09/16/2018,09:39:59,74.447
09/16/2018,09:40:09,74.366
09/16/2018,09:40:19,74.366
09/16/2018,09:40:29,74.487
09/16/2018,09:40:39,74.406
09/16/2018,09:40:49,74.447
09/16/2018,09:40:59,74.366
09/16/2018,09:41:09,74.366
09/16/2018,09:41:19,74.447
09/16/2018,09:41:29,74.447
09/16/2018,09:41:39,74.447
09/16/2018,09:41:49,74.447
09/16/2018,09:41:59,74.447
09/16/2018,09:42:09,74.527
09/16/2018,09:42:19,74.447
09/16/2018,09:42:29,74.568
09/16/2018,09:42:39,74.447
09/16/2018,09:42:49,74.527
09/16/2018,09:42:59,74.447
09/16/2018,09:43:09,74.447
09/16/2018,09:43:19,74.447
09/16/2018,09:43:29,74.447
09/16/2018,09:43:39,74.487
09/16/2018,09:43:49,74.487
09/16/2018,09:43:59,74.487
09/16/2018,09:44:09,74.447
09/16/2018,09:44:19,74.527
09/16/2018,09:44:29,74.487
09/16/2018,09:44:39,74.487
09/16/2018,09:44:49,74.406
09/16/2018,09:44:59,74.487
09/16/2018,09:45:09,74.527
09/16/2018,09:45:19,74.527
09/16/2018,09:45:29,74.447
09/16/2018,09:45:39,74.447
09/16/2018,09:45:49,74.447
09/16/2018,09:45:59,74.527
09/16/2018,09:46:09,74.568
09/16/2018,09:46:19,74.487
09/16/2018,09:46:29,74.447
09/16/2018,09:46:39,74.527
09/16/2018,09:46:49,74.568
09/16/2018,09:46:59,74.527
09/16/2018,09:47:09,74.527
09/16/2018,09:47:19,74.487
09/16/2018,09:47:29,74.608
09/16/2018,09:47:39,74.487
09/16/2018,09:47:49,74.568
09/16/2018,09:47:59,74.487
09/16/2018,09:48:09,74.487
09/16/2018,09:48:19,74.447
09/16/2018,09:48:29,74.487
09/16/2018,09:48:39,74.527
09/16/2018,09:48:49,74.447
09/16/2018,09:48:59,74.527
09/16/2018,09:49:09,74.527
09/16/2018,09:49:19,74.487
09/16/2018,09:49:29,74.487
09/16/2018,09:49:39,74.447
09/16/2018,09:49:49,74.406
09/16/2018,09:49:59,74.406
09/16/2018,09:50:09,74.406
09/16/2018,09:50:19,74.487
09/16/2018,09:50:29,74.447
09/16/2018,09:50:39,74.406
09/16/2018,09:50:49,74.527
09/16/2018,09:50:59,74.447
09/16/2018,09:51:09,74.527
09/16/2018,09:51:19,74.487
09/16/2018,09:51:29,74.487
09/16/2018,09:51:39,74.447
09/16/2018,09:51:49,74.527
09/16/2018,09:51:59,74.487
09/16/2018,09:52:09,74.406
09/16/2018,09:52:19,74.447
09/16/2018,09:52:29,74.487
09/16/2018,09:52:39,74.487
09/16/2018,09:52:49,74.406
09/16/2018,09:52:59,74.568
09/16/2018,09:53:09,74.487
09/16/2018,09:53:19,74.487
09/16/2018,09:53:29,74.527
09/16/2018,09:53:39,74.487
09/16/2018,09:53:49,74.487
09/16/2018,09:53:59,74.487
09/16/2018,09:54:09,74.447
09/16/2018,09:54:19,74.447
09/16/2018,09:54:29,74.406
09/16/2018,09:54:39,74.406
09/16/2018,09:54:49,74.447
09/16/2018,09:54:59,74.527
09/16/2018,09:55:09,74.487
09/16/2018,09:55:19,74.527
09/16/2018,09:55:29,74.447
09/16/2018,09:55:39,74.447
09/16/2018,09:55:49,74.568
09/16/2018,09:55:59,74.406
09/16/2018,09:56:09,74.527
09/16/2018,09:56:19,74.487
09/16/2018,09:56:29,74.568
09/16/2018,09:56:39,74.527
09/16/2018,09:56:49,74.487
09/16/2018,09:56:59,74.487
09/16/2018,09:57:09,74.447
09/16/2018,09:57:19,74.406
09/16/2018,09:57:29,74.487
09/16/2018,09:57:39,74.527
09/16/2018,09:57:49,74.527
09/16/2018,09:57:59,74.527
09/16/2018,09:58:09,74.568
09/16/2018,09:58:19,74.527
09/16/2018,09:58:29,74.527
09/16/2018,09:58:39,74.487
09/16/2018,09:58:49,74.527
09/16/2018,09:58:59,74.487
09/16/2018,09:59:09,74.527
09/16/2018,09:59:19,74.527
09/16/2018,09:59:29,74.487
09/16/2018,09:59:39,74.527
09/16/2018,09:59:49,74.487
09/16/2018,09:59:59,74.487
09/16/2018,10:00:09,74.527
09/16/2018,10:00:19,74.527
09/16/2018,10:00:29,74.527
09/16/2018,10:00:39,74.568
09/16/2018,10:00:49,74.487
09/16/2018,10:00:59,74.568
09/16/2018,10:01:09,74.568
09/16/2018,10:01:19,74.608
09/16/2018,10:01:29,74.406
09/16/2018,10:01:39,74.487
09/16/2018,10:01:49,74.487
09/16/2018,10:01:59,74.568
09/16/2018,10:02:09,74.487
09/16/2018,10:02:19,74.406
09/16/2018,10:02:29,74.487
09/16/2018,10:02:39,74.487
09/16/2018,10:02:49,74.487
09/16/2018,10:02:59,74.487
09/16/2018,10:03:09,74.568
09/16/2018,10:03:19,74.487
09/16/2018,10:03:29,74.447
09/16/2018,10:03:39,74.527
09/16/2018,10:03:49,74.527
09/16/2018,10:03:59,74.487
09/16/2018,10:04:09,74.406
09/16/2018,10:04:19,74.527
09/16/2018,10:04:29,74.527
09/16/2018,10:04:39,74.487
09/16/2018,10:04:49,74.527
09/16/2018,10:04:59,74.568
09/16/2018,10:05:09,74.527
09/16/2018,10:05:19,74.568
09/16/2018,10:05:29,74.527
09/16/2018,10:05:39,74.527
09/16/2018,10:05:49,74.527
09/16/2018,10:05:59,74.527
09/16/2018,10:06:09,74.487
09/16/2018,10:06:19,74.527
09/16/2018,10:06:29,74.527
09/16/2018,10:06:39,74.527
09/16/2018,10:06:49,74.527
09/16/2018,10:06:59,74.527
09/16/2018,10:07:09,74.527
09/16/2018,10:07:19,74.527
09/16/2018,10:07:29,74.527
09/16/2018,10:07:39,74.406
09/16/2018,10:07:49,74.527
09/16/2018,10:07:59,74.527
09/16/2018,10:08:09,74.487
09/16/2018,10:08:19,74.527
09/16/2018,10:08:29,74.527
09/16/2018,10:08:39,74.527
09/16/2018,10:08:49,74.527
09/16/2018,10:08:59,74.527
09/16/2018,10:09:09,74.527
09/16/2018,10:09:19,74.527
09/16/2018,10:09:29,74.527
09/16/2018,10:09:39,74.568
